			0	0
	317.16675	893.47656
	319.60651	879.23944
	322.04626	863.26227
	324.48599	870.14313
	326.92575	861.61841
	329.36551	835.55231
	331.80524	857.7251
	334.245	843.92944
	336.68475	852.67175
	339.12451	855.16455
	341.56424	869.07349
	344.004	831.0351
	346.44376	884.94006
	348.88351	840.97925
	351.32324	842.42413
	353.763	878.70172
	356.20276	856.30359
	358.64249	865.78729
	361.08224	850.9035
	363.522	839.29712
	365.96176	868.57574
	368.40149	857.70209
	370.84125	910.45782
	373.28101	939.67108
	375.72076	918.14691
	378.16049	893.36481
	380.60025	897.73352
	383.04001	874.83649
	385.47974	891.30499
	387.91949	925.51501
	390.35925	926.09491
	392.79901	927.70587
	395.23874	925.36993
	397.6785	941.71222
	400.11826	942.16437
	402.55801	956.51617
	404.99774	945.52942
	407.4375	949.78448
	409.87726	983.51898
	412.31699	959.20441
	414.75674	977.19458
	417.1965	962.52704
	419.63626	950.04352
	422.07599	981.48108
	424.51575	1001.4193
	426.95551	995.88397
	429.39526	953.13867
	431.83499	953.9516
	434.27475	994.75934
	436.71451	967.54047
	439.15424	1006.888
	441.59399	959.17676
	444.03375	993.75488
	446.47351	973.58258
	448.91324	988.32404
	451.353	947.65955
	453.79276	937.49475
	456.23251	920.3493
	458.67224	953.46429
	461.112	938.38568
	463.55176	960.72174
	465.99149	961.16638
	468.43124	966.41217
	470.871	940.23456
	473.31076	942.24976
	475.75049	937.7052
	478.19025	967.86664
	480.63	937.61993
	483.06976	934.80194
	485.50949	929.5144
	487.94925	935.22064
	490.38901	908.86151
	492.82874	904.24133
	495.26849	921.4201
	497.70825	944.45038
	500.14801	944.88202
	502.58774	919.08392
	505.0275	929.59747
	507.46725	898.4165
	509.90701	922.88269
	512.34674	901.9278
	514.7865	865.8313
	517.22626	897.33575
	519.66602	869.16577
	522.10577	888.55743
	524.54547	896.84564
	526.98523	864.14117
	529.42499	872.21759
	531.86475	880.79248
	534.3045	892.58356
	536.74426	895.7937
	539.18402	870.04388
	541.62378	890.07025
	544.06348	833.87408
	546.50323	814.39734
	548.94299	848.18909
	551.38275	832.4903
	553.82251	831.95874
	556.26227	818.22943
	558.70203	818.80573
	561.14172	810.52686
	563.58148	788.19507
	566.02124	790.9873
	568.461	803.38428
	570.90076	812.95111
	573.34052	854.7063
	575.78027	806.10083
	578.21997	808.75116
	580.65973	806.7373
	583.09949	803.93567
	585.53925	790.16504
	587.979	781.2005
	590.41876	777.00873
	592.85852	768.36145
	595.29828	757.1853
	597.73798	746.79608
	600.17773	774.13708
	602.61749	755.35199
	605.05725	779.46826
	607.49701	782.19019
	609.93677	717.00549
	612.37653	706.31189
	614.81622	716.14899
	617.25598	694.62213
	619.69574	705.5415
	622.1355	709.67999
	624.57526	670.74493
	627.01501	688.55237
	629.45477	678.28149
	631.89447	690.7796
	634.33423	698.86182
	636.77399	717.20502
	639.21375	703.74408
	641.6535	691.77856
	644.09326	661.6582
	646.53302	669.39801
	648.97278	679.9054
	651.41248	694.44965
	653.85223	662.26611
	656.29199	665.3548
	658.73175	650.07983
	661.17151	629.24469
	663.61127	646.50574
	666.05103	641.81769
	668.49072	672.49017
	670.93048	615.78094
	673.37024	627.00146
	675.81	661.36426
	678.24976	614.10938
	680.68951	590.50446
	683.12927	573.82062
	685.56897	616.8504
	688.00873	634.23608
	690.44849	595.3623
	692.88824	596.70923
	695.328	550.02332
	697.76776	589.76245
	700.20752	571.35876
	702.64728	584.75305
	705.08698	550.78687
	707.52673	591.12091
	709.96649	568.66663
	712.40625	544.71582
	714.84601	552.49371
	717.28577	516.71887
	719.72552	536.34943
	722.16522	539.48883
	724.60498	547.86163
	727.04474	520.90759
	729.4845	546.14307
	731.92426	536.26251
	734.36401	496.89282
	736.80377	484.40591
	739.24353	514.27679
	741.68323	511.04221
	744.12299	500.94025
	746.56274	464.02896
	749.0025	477.16568
	751.44226	459.41101
	753.88202	441.70703
	756.32178	469.42853
	758.76147	448.46786
	761.20123	485.56638
	763.64099	478.492
	766.08075	448.26303
	768.52051	456.05902
	770.96027	443.72766
	773.40002	464.50211
	775.83972	458.17407
	778.27948	428.3663
	780.71924	423.00388
	783.159	431.45233
	785.59875	458.13132
	788.03851	404.3743
	790.47827	399.28
	792.91803	398.8765
	795.35773	384.58328
	797.79749	394.30078
	800.23724	388.03738
	802.677	361.92819
	805.11676	368.0791
	807.55652	377.80704
	809.99628	353.25082
	812.43597	327.84375
	814.87573	366.82477
	817.31549	352.85254
	819.75525	375.43393
	822.19501	367.08157
	824.63477	354.67609
	827.07452	350.92636
	829.51422	341.26532
	831.95398	332.61304
	834.39374	339.40497
	836.8335	324.13583
	839.27325	327.20706
	841.71301	297.99313
	844.15277	346.17331
	846.59253	301.32697
	849.03223	269.25217
	851.47198	283.04132
	853.91174	313.4682
	856.3515	283.28793
	858.79126	269.51938
	861.23102	264.71301
	863.67078	247.79533
	866.11047	249.94948
	868.55023	255.84656
	870.98999	219.22159
	873.42975	227.11346
	875.86951	201.10995
	878.30927	209.24367
	880.74902	197.98595
	883.18872	204.05627
	885.62848	198.99686
	888.06824	188.16719
	890.508	182.08627
	892.94775	179.89217
	895.38751	184.69533
	897.82727	170.75401
	900.26703	169.80052
	902.70673	184.34039
	905.14648	180.20096
	907.58624	147.88029
	910.026	144.90862
	912.46576	152.19884
	914.90552	142.9668
	917.34528	146.47462
	919.78497	103.17086
	922.22473	109.40102
	924.66449	96.902397
	927.10425	119.56731
	929.54401	98.107162
	931.98376	115.88628
	934.42352	91.293846
	936.86322	94.749397
	939.30298	84.632835
	941.74274	75.468025
	944.1825	71.949165
	946.62225	66.660248
	949.06201	71.05928
	951.50177	72.820633
	953.94153	71.097717
	956.38123	83.795227
	958.82098	67.791306
	961.26074	61.693558
	963.7005	48.041595
	966.14026	53.427692
	968.58002	47.256069
	971.01978	48.854496
	973.45947	53.351479
	975.89923	49.448917
	978.33899	49.420837
	980.77875	51.634781
	983.21851	40.868858
	985.65826	42.850887
	988.09802	22.354353
	990.53772	11.363684
	992.97748	34.676594
	995.41724	-2.1641662
	997.85699	13.41503
	1000.2968	36.966915
	1002.7365	22.063696
	1005.1763	-3.002161
	1007.616	-4.1497684
	1010.0557	21.002785
	1012.4955	14.075428
	1014.9352	6.6108804
	1017.375	5.7113872
	1019.8148	0.80384946
	1022.2545	52.076641
	1024.6942	8.4141235
	1027.134	20.251209
	1029.5737	16.307886
	1032.0135	7.0675249
	1034.4532	25.14929
	1036.8929	9.7398109
	1039.3328	20.487761
	1041.7725	9.6631327
	1044.2123	5.2258015
	1046.652	11.16807
	1049.0918	2.5918784
	1051.5315	29.864304
	1053.9712	-23.122156
	1056.411	1.3877649
	1058.8507	4.1793408
	1061.2905	5.531651
	1063.7302	23.975309
	1066.17	11.84899
	1068.6097	-8.8742924
	1071.0496	28.187889
	1073.4893	1.3482991
	1075.929	1.4734721
	1078.3688	30.731573
	1080.8085	19.463207
	1083.2483	2.496429
	1085.688	9.4053698
	1088.1278	6.2196307
	1090.5675	-15.989283
	1093.0072	-6.0596738
	1095.447	-8.5016403
	1097.8867	-12.238309
	1100.3265	7.451057
	1102.7662	-12.476918
	1105.2061	-1.5000143
	1107.6458	6.3135796
	1110.0854	10.481856
	1112.5253	-12.85174
	1114.965	-13.373502
	1117.4048	-0.34413302
	1119.8445	5.4199195
	1122.2843	-1.8225113
	1124.724	12.222508
	1127.1637	0.42644513
	1129.6035	-3.2090051
	1132.0432	12.141301
	1134.483	3.7536004
	1136.9227	18.320671
	1139.3625	10.752419
	1141.8022	16.881002
	1144.2419	13.466524
	1146.6818	6.3184595
	1149.1215	-24.552118
	1151.5613	-12.063139
	1154.001	6.6630168
	1156.4408	20.142649
	1158.8805	6.8540921
	1161.3202	-28.821178
	1163.76	-35.337326
	1166.1997	-38.098766
	1168.6395	-16.01845
	1171.0792	-4.3596239
	1173.519	1.9881104
	1175.9587	-0.49536726
	1178.3986	-0.58810753
	1180.8383	4.0052252
	1183.278	-2.3914094
	1185.7178	-8.3783484
	1188.1575	-8.2953768
	1190.5973	-18.451151
	1193.037	9.3338804
	1195.4768	-2.1432805
	1197.9165	-9.8731041
	1200.3562	-2.8465831
	1202.796	-14.114304
